,1,2,3,4,5,total_cases
397,-0.263395916,-0.254216028,-0.275650842,-0.272727273,0.246671984,61
398,-0.049061258,-0.037351916,-0.2143951,-0.272727273,0.133742417,67
399,-0.107339443,-0.131755573,-0.089084293,-0.090615836,0.14971853,64
400,-0.180074003,-0.162787456,-0.367534456,0,0.055436078,68
401,-0.239276415,-0.231916376,-0.998468606,-1,-0.019901231,49
402,-0.364807455,-0.365714286,-0.686064319,-0.772727273,-0.081593475,50
403,-0.487597643,-0.490592334,-0.287901991,-0.272727273,-0.133838681,56
404,-0.56434151,-0.575888502,-0.269525268,-0.772727273,-0.17985483,75
405,0.098396601,0.070801394,0.018376723,0,-0.22199619,63
406,-1.273674113,-1.38369338,-1.200612557,-1.272727273,-0.261863966,62
407,-0.519939701,-0.520139373,-0.404287902,-0.772727273,-0.300411281,41
408,-0.727696314,-0.759860627,-0.686064319,-0.772727273,-0.338042483,50
409,-0.288063588,-0.292682927,-0.600306279,-0.772727273,-0.374706771,34
410,-0.945868165,-0.991219512,-0.998468606,-1,-0.409986153,31
411,-0.51884336,-0.526271777,-0.422664625,-0.272727273,-0.443177721,38
412,-0.319857476,-0.319442508,-0.643185299,-0.5,-0.473370257,30
413,-0.459092778,-0.480557491,-0.508422665,-0.5,-0.499515161,32
414,-0.16472523,-0.186202091,-0.122511485,-0.272727273,-0.520491706,26
415,-0.697546937,-0.743135888,-0.692189893,-0.5,-0.535166617,30
416,0.153213649,0.151080139,-0.147013783,0,-0.542447969,36
417,-0.234342881,-0.241951219,-0.183767228,-0.272727273,-0.541333423,35
418,-0.126353296,-0.131567944,-0.030627871,-0.272727273,-0.530952774,46
419,0.683842675,0.630522648,0.300153139,0.227272727,-0.51060483,48
420,0.6443744,0.613797909,0.324655436,0.727272727,-0.479788615,44
421,0.358229409,0.352891986,0.275650842,0.5,-0.438228896,51
422,0.828559682,0.782160278,0.520673813,0.5,-0.385896038,59
423,0.392215979,0.385783972,0.379785605,0.5,-0.323020179,71
424,0.628477456,0.604320558,0.428790199,0.5,-0.250099731,102
425,0.555022612,0.546341463,0.600306279,1,-0.167904211,128
426,0.59832808,0.576445993,0.50229709,0,-0.077471389,127
427,0.339043442,0.328362369,0.50229709,0.5,0.019901231,150
428,0.42729889,0.411986063,0.147013783,0.5,0.122670615,191
429,0.658078662,0.621045296,0.453292496,0.5,0.229068065,256
430,0.690420721,0.655609756,0.532924962,0.727272727,0.337124777,329
431,0.83787858,0.784390244,0.796324655,0.727272727,0.444703054,263
432,0.835685898,0.788292683,0.857580398,1,0.549533215,220
433,0.842263944,0.762648083,0.355283308,0.227272727,0.649256162,204
434,0.796765794,0.734216028,0.661562021,0,0.741471633,181
435,0.726051802,0.668432056,0.477794793,0.727272727,0.823792124,99
436,0.773194463,0.71358885,0.649310873,0.727272727,0.893902489,54
437,0.671234754,0.629407665,0.238897397,0.727272727,0.949625218,80
438,0.471700699,0.425923345,0.300153139,0.5,0.988991379,102
439,0.608743319,0.57533101,0.447166922,0.727272727,1.010317253,127
440,0.483212279,0.454912892,0.232771822,0.227272727,1.012286625,73
441,0.605454296,0.566968641,0.404287902,0.5,0.994038764,68
442,0.592298205,0.554146341,0.2143951,0.227272727,0.955262071,64
443,0.633959161,0.58369338,0.091883614,0.227272727,0.896293409,55
444,0.397697684,0.379651568,0.245022971,0.227272727,0.818223097,67
445,0.305056873,0.287108014,-0.208269525,0.227272727,0.72300559,84
446,0.013430177,0.017839721,-0.281776417,0,0.613575828,85
447,-0.094011238,-0.107038327,-0.67381317,-0.272727273,0.493971265,67
448,0.05125394,0.036236934,-0.600306279,0,0.369459565,73
449,-0.162532548,-0.161672474,-0.490045942,0,0.246671984,89
450,-0.102781965,-0.090313589,-0.551301685,-0.272727273,0.133742417,68
451,-0.107339443,-0.131755573,-0.089084293,-0.090615836,0.040452126,59
452,-0.145539263,-0.136585366,-0.704441041,-0.272727273,0.14971853,56
453,-0.513909826,-0.517909408,-0.918836141,-1.272727273,0.055436078,77
454,-0.408112923,-0.405296167,-0.955589587,-0.772727273,-0.019901231,75
455,-0.675071947,-0.681254355,-0.998468606,-0.772727273,-0.081593475,47
456,-1.569686172,-1.752752613,-1.30474732,-1.545454545,-0.133838681,50
457,-1.713855009,-1.909965156,-1.635528331,-2.272727273,-0.17985483,42
458,-1.000137043,-1.060348432,-1.237366003,-1.545454545,-0.22199619,28
459,-1.665067836,-1.878188153,-1.359877489,-1.772727273,-0.261863966,37
460,-0.806632863,-0.833449477,-0.949464012,-1,-0.300411281,37
461,-1.11141565,-1.18076655,-0.967840735,-1,-0.338042483,27
462,-0.993010826,-1.046968641,-0.998468606,-1,-0.374706771,12
463,-0.829107853,-0.865226481,-0.661562021,-0.772727273,-0.409986153,15
464,-0.421817185,-0.417560976,-0.63093415,-0.5,-0.443177721,22
465,-0.800602988,-0.848501742,-0.686064319,-0.772727273,-0.473370257,8
466,-1.096615047,-1.186898954,-0.784073507,-0.772727273,-0.499515161,15
467,-0.369740989,-0.360139373,-0.12863706,0,-0.520491706,17
468,-0.487597643,-0.486132404,-0.226646248,-0.272727273,-0.535166617,10
469,-0.013978347,-0.012264808,0.434915773,-0.272727273,-0.542447969,9
470,-0.331917226,-0.341184669,-0.110260337,-0.5,-0.541333423,11
471,-0.069343566,-0.069686411,0.263399694,0.227272727,-0.530952774,20
472,0.309442237,0.299372822,0.50229709,0.727272727,-0.51060483,13
473,0.311634918,0.307735192,0.514548239,0.5,-0.479788615,11
474,0.392215979,0.383554007,0.300153139,0,-0.438228896,16
475,0.441551322,0.426480836,0.208269525,0.5,-0.385896038,11
476,0.388378786,0.377979094,0,0,-0.323020179,7
477,0.467863506,0.458815331,0.526799387,1,-0.250099731,17
478,0.177881321,0.184529617,0.079632466,0,-0.167904211,14
479,0.373030012,0.369616725,0.024502297,0.227272727,-0.077471389,13
480,0.572015897,0.551916376,-0.220520674,-0.5,0.019901231,15
481,0.410853776,0.400836237,0.379785605,0.5,0.122670615,30
482,0.661915856,0.624390244,0.496171516,0,0.229068065,25
483,0.52980677,0.505644599,0.373660031,0.5,0.337124777,40
484,0.57585309,0.550243902,0.496171516,1,0.444703054,44
485,0.586268329,0.551358885,0.275650842,0.5,0.549533215,25
486,0.605454296,0.565296167,0.416539051,0.5,0.649256162,21
487,0.567082363,0.528501742,0.465543645,1,0.741471633,48
488,0.720570097,0.638885017,0.514548239,0.727272727,0.823792124,56
489,0.53035494,0.489477352,0.532924962,0.727272727,0.893902489,60
490,0.580786625,0.537421603,0.643185299,0.5,0.949625218,45
491,0.494175689,0.472195122,0.336906585,0.227272727,0.988991379,55
492,0.181170344,0.165574913,-0.018376723,0.227272727,1.010317253,32
493,0.569275045,0.535749129,-0.196018377,0.5,1.012286625,46
494,0.733178018,0.656724739,0.196018377,0.227272727,0.994038764,61
495,0.453611073,0.423135888,0.098009188,0.5,0.955262071,42
496,0.178977662,0.165574913,-0.140888208,0.5,0.896293409,37
497,0.377963547,0.344529617,-0.2143951,0,0.818223097,43
498,0.398245854,0.327247387,-0.263399694,0.227272727,0.72300559,34
499,-0.239824585,-0.262020906,-0.477794793,-0.772727273,0.613575828,40
500,-0.543511032,-0.574773519,-0.980091884,-0.5,0.493971265,25
501,-1.1903522,-1.282229965,-0.973966309,-1,0.369459565,16
502,-0.919007811,-0.96891986,-1.016845329,-0.5,0.246671984,17
503,-0.604357955,-0.608780488,-0.747320061,-0.772727273,0.133742417,17
504,-0.425654378,-0.425923345,-0.894333844,-0.5,0.14971853,16
505,-0.851582842,-0.880278746,-0.900459418,-0.5,0.055436078,23
506,-1.620117857,-1.792891986,-1.543644717,-1.272727273,-0.019901231,18
507,-1.867890914,-2.193170731,-1.874425727,-2.272727273,-0.081593475,18
508,-1.005070577,-1.058675958,-0.875957121,-1,-0.133838681,9
509,-0.836234069,-0.849616725,-0.980091884,-1,-0.17985483,7
510,-0.84939016,-0.857421603,-0.863705972,-0.772727273,-0.22199619,7
511,-1.21337536,-1.277212543,-1.047473201,-1,-0.261863966,4
512,-1.245169248,-1.363623693,-1.151607963,-1.272727273,-0.300411281,3
513,-1.963272578,-2.265087107,-1.378254211,-1.545454545,-0.338042483,2
514,-1.570782513,-1.736027874,-0.918836141,-0.772727273,-0.374706771,8
515,-1.497327669,-1.647386759,-1.035222052,-1.545454545,-0.409986153,3
516,-1.609702618,-1.809616724,-1.206738132,-1.272727273,-0.443177721,1
517,-0.680553652,-0.708013937,-0.698315467,-0.5,-0.473370257,1
518,-0.83733041,-0.881951219,-0.532924962,-1,-0.499515161,2
519,-0.982595587,-1.021324042,-0.606431853,-1,-0.520491706,3
520,-0.464026312,-0.465505226,-0.122511485,-0.272727273,-0.535166617,3
521,-0.51884336,-0.510662021,-0.030627871,-0.5,-0.542447969,2
522,-0.457996437,-0.461602787,-0.245022971,-0.272727273,-0.541333423,0
523,-0.350555023,-0.348432056,-0.263399694,-0.772727273,-0.530952774,0
524,-0.228313005,-0.226898954,-0.17151608,0,-0.51060483,2
525,-0.094011238,-0.085853659,0.147013783,0.227272727,-0.479788615,2
526,0.077566123,0.085853659,0.275650842,0.227272727,-0.438228896,0
527,-0.144991092,-0.121533101,0.330781011,0.227272727,-0.385896038,6
528,0.175140469,0.192334495,0.091883614,0.5,-0.323020179,3
529,-0.048513088,-0.031219512,0.238897397,0.227272727,-0.250099731,6
530,0.155954502,0.165574913,0.324655436,0.727272727,-0.167904211,2
531,0.158695354,0.167247387,0.453292496,0.727272727,-0.077471389,3
532,0.242017267,0.24641115,0.563552833,0.227272727,0.019901231,2
533,0.192133754,0.200696864,0.477794793,0.5,0.122670615,4
534,0.388926956,0.37630662,0.428790199,0,0.229068065,5
535,0.44977388,0.435958188,0.453292496,0,0.337124777,2
536,0.473893381,0.463832753,0.600306279,0.5,0.444703054,9
537,0.462929971,0.449337979,0.649310873,0.5,0.549533215,2
538,0.536932986,0.502857143,-0.012251149,-0.5,0.649256162,4
539,0.603261614,0.563623693,0.330781011,0.5,0.741471633,8
540,0.568726874,0.532404181,0.416539051,0,0.823792124,6
541,0.510620803,0.482787456,0.232771822,0.5,0.893902489,3
542,0.481019597,0.448780488,0.134762634,0.5,0.949625218,11
543,0.636700014,0.595958188,0.238897397,0.5,0.988991379,14
544,0.114841716,0.113170732,0.251148545,0.227272727,1.010317253,15
545,0.334658079,0.32,0.361408882,0.5,1.012286625,20
546,0.109360011,0.108710802,-0.030627871,0.227272727,0.994038764,9
547,0.445936686,0.41087108,0.140888208,0.227272727,0.955262071,20
548,-0.603809785,-0.705783972,-0.575803982,-0.5,0.896293409,28
549,-0.706317665,-0.779930313,-0.379785605,-0.272727273,0.818223097,38
550,-0.305056873,-0.3071777,-0.147013783,0,0.72300559,30
551,-0.029875291,-0.022857143,-0.392036753,0,0.613575828,30
552,-0.023297245,-0.01728223,-0.17151608,0,0.493971265,23
553,-0.606002467,-0.611010453,-0.557427259,-0.5,0.369459565,16
554,-0.525421406,-0.512891986,-0.784073507,-0.5,0.246671984,22
555,-0.532547622,-0.551358885,-0.894333844,-1,0.14971853,28
556,-0.672879265,-0.686829268,-0.814701378,-0.772727273,0.055436078,14
557,-1.116897355,-1.186898954,-0.918836141,-1.545454545,-0.019901231,17
558,-0.805536522,-0.815052264,-0.967840735,-1,-0.081593475,20
559,-0.557763464,-0.544111498,-0.84532925,-0.772727273,-0.133838681,17
560,-0.929971221,-0.962229965,-0.949464012,-0.772727273,-0.17985483,10
561,-0.797313965,-0.807804878,-0.80245023,-0.772727273,-0.22199619,13
562,-1.048924215,-1.084320557,-1.053598775,-1.545454545,-0.261863966,20
563,-0.984788269,-1.026898954,-1.029096478,-0.5,-0.300411281,9
564,-1.212827189,-1.32348432,-1.078101072,-1.545454545,-0.338042483,18
565,-0.554474442,-0.554146341,-0.220520674,-0.272727273,-0.374706771,9
566,-0.901466356,-0.937142857,-0.379785605,-0.5,-0.409986153,8
567,-0.489790325,-0.499512195,-0.50229709,-0.5,-0.443177721,19
568,-0.574208579,-0.571428571,-0.055130168,-0.272727273,-0.473370257,11
569,-0.6443744,-0.648362369,-0.404287902,-0.5,-0.499515161,4
570,-0.926682198,-0.961672474,-0.220520674,-0.272727273,-0.520491706,6
571,-0.46128546,-0.454912892,-0.006125574,0,-0.535166617,6
572,-0.679457311,-0.689616725,-0.196018377,-0.272727273,-0.542447969,8
573,-0.023297245,-0.031777003,0.116385911,0,-0.541333423,13
574,0.167466082,0.159442509,0.275650842,0.727272727,-0.530952774,8
575,-0.039194189,-0.039581881,0.692189893,0.227272727,-0.51060483,8
576,0.06276552,0.075818815,0.539050536,1,-0.479788615,5
577,0.034808826,0.04738676,0.367534456,0.5,-0.438228896,16
578,0.160339866,0.172264809,0.557427259,0.5,-0.385896038,12
579,-0.103330136,-0.093658537,0.220520674,0.5,-0.323020179,11
580,0.308345896,0.312752613,0.606431853,0.5,-0.250099731,18
581,0.350555023,0.354006969,0.434915773,0.727272727,-0.167904211,10
582,0.350006852,0.351777004,0.483920368,0.5,-0.077471389,22
583,0.246402631,0.249198606,0.385911179,0,0.019901231,14
584,0.360422091,0.355121951,0.58805513,0.5,0.122670615,16
585,0.355488557,0.357909408,0.361408882,0.227272727,0.229068065,18
586,0.57530492,0.566968641,0.306278714,0.5,0.337124777,27
587,0.790735919,0.754285714,0.612557427,1.272727273,0.444703054,38
588,0.737015212,0.694634146,0.753445636,1.272727273,0.549533215,35
589,0.380704399,0.37184669,0.453292496,0.227272727,0.649256162,41
590,0.519391531,0.500627178,0.294027565,0.227272727,0.741471633,51
591,0.410853776,0.392473868,0.496171516,0.5,0.823792124,65
592,0.515554337,0.488919861,0.373660031,0.5,0.893902489,55
593,0.410305605,0.386341463,0.324655436,0.5,0.949625218,54
594,0.630670138,0.589268293,0.863705972,0.727272727,0.988991379,62
595,0.600520762,0.573658536,0.508422665,0.5,1.010317253,64
596,0.400986707,0.370731707,-0.153139357,0,1.012286625,56
597,0.452514732,0.422578397,0.300153139,0,0.994038764,65
598,0.507879951,0.483902439,0.312404288,0.727272727,0.955262071,71
599,-0.030971632,-0.047944251,-0.208269525,-1.272727273,0.896293409,75
600,0.182814855,0.167247387,-0.269525268,-0.272727273,0.818223097,71
601,0.053994792,0.044041812,-0.294027565,0,0.72300559,72
602,-0.544059202,-0.58369338,-0.373660031,0,0.613575828,47
603,-0.790735919,-0.862996515,-0.826952527,-1,0.493971265,27
604,0.137864876,0.121533101,-0.385911179,0,0.369459565,35
605,0.033712485,0.025087108,-0.692189893,0,0.246671984,25
606,0.15430999,0.136585366,-0.661562021,0,0.133742417,19
607,-0.392215979,-0.376864112,-0.722817764,-1,0.14971853,37
608,-0.250787995,-0.236376307,-0.753445636,-0.5,0.055436078,38
609,-0.504042757,-0.507874564,-0.808575804,-0.772727273,-0.019901231,34
610,-0.491434836,-0.481672474,-0.428790199,-0.272727273,-0.081593475,26
611,-0.631218309,-0.624390244,-0.667687596,-0.5,-0.133838681,19
612,-0.804988351,-0.820627178,-0.961715161,-1,-0.17985483,18
613,-0.797313965,-0.812264808,-0.771822358,-1,-0.22199619,22
614,-0.729340825,-0.742020906,-0.612557427,-0.772727273,-0.261863966,16
615,-1.242976566,-1.345226481,-0.863705972,-0.772727273,-0.300411281,18
616,-1.170618062,-1.246550522,-0.753445636,-1,-0.338042483,6
617,-0.88337673,-0.923205575,-0.58805513,-0.272727273,-0.374706771,12
618,-0.845552967,-0.870243902,-0.612557427,-1,-0.409986153,6
619,-0.714540222,-0.743135888,-0.196018377,-0.272727273,-0.443177721,6
620,-0.523228724,-0.543554007,-0.422664625,-0.5,-0.473370257,3
621,-0.239276415,-0.240278746,-0.04287902,0,-0.499515161,7
622,-1.22543511,-1.321254355,-0.753445636,-0.5,-0.520491706,6
623,-0.177881321,-0.170592334,-0.649310873,-0.5,-0.535166617,1
624,-0.113745375,-0.111498258,-0.324655436,0,-0.542447969,3
625,-0.200904481,-0.194006969,-0.330781011,0,-0.541333423,2
626,-0.400438536,-0.392473868,-0.45941807,-0.5,-0.530952774,2
627,-0.078662464,-0.067456446,0.2143951,0.227272727,-0.51060483,1
628,-0.02877895,-0.026202091,0.410413476,0.227272727,-0.479788615,10
629,0.317116623,0.299930314,0.526799387,0.227272727,-0.438228896,3
630,0.35877758,0.347874565,0.532924962,0.727272727,-0.385896038,3
631,0.371933671,0.370731707,0.563552833,0.727272727,-0.323020179,1
632,0.201452652,0.21184669,0.159264931,0,-0.250099731,1
633,0.217349596,0.240278746,0.483920368,1,-0.167904211,2
634,0.230505687,0.241393728,0.404287902,0.227272727,-0.077471389,6
635,0.374674524,0.379651568,0.45941807,0.5,0.019901231,3
636,0.164177059,0.18174216,0.434915773,0.227272727,0.122670615,3
637,0.619706729,0.60097561,0.54517611,0.727272727,0.229068065,5
638,0.525421406,0.505644599,0.539050536,1,0.337124777,4
639,0.587912841,0.565853658,0.655436447,0.5,0.444703054,7
640,0.542414691,0.527944251,0.336906585,0.227272727,0.549533215,6
641,0.437714129,0.427038327,0.612557427,0.727272727,0.649256162,5
642,0.485953131,0.451567944,0.122511485,0,0.741471633,7
643,0.521584213,0.497839721,0.833078101,0.727272727,0.823792124,6
644,0.698095108,0.654494773,0.618683002,0.227272727,0.893902489,4
645,0.54186652,0.50174216,0.422664625,0.5,0.949625218,4
646,0.706865835,0.656167247,0.238897397,0,0.988991379,7
647,0.521584213,0.486689895,0.312404288,0.5,1.010317253,9
648,0.428943401,0.402508711,0.140888208,0.227272727,1.012286625,5
649,0.488145813,0.463832753,0.330781011,0.5,0.994038764,5
650,0.328628203,0.309407666,0.140888208,0.227272727,0.955262071,10
651,0.166369741,0.158327526,0.073506891,0.227272727,0.896293409,6
652,-0.00520762,0,0.04287902,0,0.818223097,13
653,0.194326436,0.193449477,0,0.227272727,0.72300559,6
654,0.260106893,0.251986063,-0.098009188,-0.5,0.613575828,5
655,-0.09730026,-0.094216028,-0.336906585,-0.5,0.493971265,5
656,-0.193778265,-0.182857143,-0.490045942,-0.5,0.369459565,9
657,-0.350555023,-0.339512195,-0.551301685,-0.5,0.246671984,3
658,-0.257914211,-0.250313589,-0.649310873,-0.272727273,0.133742417,6
659,-0.378511717,-0.415888502,-0.924961715,-0.772727273,0.14971853,11
660,-0.342332465,-0.328919861,-0.753445636,-0.772727273,0.055436078,7
661,-0.477730574,-0.48,-0.637059724,-1,-0.019901231,7
662,-0.47279704,-0.459930313,-0.655436447,-0.772727273,-0.081593475,15
663,-0.434425106,-0.433170732,-0.808575804,-1,-0.133838681,9
664,-0.46128546,-0.464390244,-0.863705972,-0.772727273,-0.17985483,6
665,-0.352199534,-0.339512195,-0.777947933,-0.5,-0.22199619,6
666,-0.561052487,-0.554703832,-0.698315467,-1,-0.261863966,6
667,-0.628477456,-0.621602787,-0.679938744,-0.772727273,-0.300411281,7
668,-0.751815815,-0.769337979,-0.826952527,-1,-0.338042483,10
669,-0.515006167,-0.522369338,-0.287901991,-0.5,-0.374706771,8
670,-0.747430451,-0.765993031,-0.324655436,-0.5,-0.409986153,7
671,-0.618062217,-0.642229965,-0.122511485,0,-0.443177721,12
672,-0.422913526,-0.435400697,-0.220520674,-0.272727273,-0.473370257,3
673,-0.357133068,-0.352891986,-0.349157734,0,-0.499515161,2
674,-0.172947787,-0.171707317,-0.336906585,0,-0.520491706,7
675,0.020556393,0.013937282,-0.796324655,-1,-0.535166617,5
676,0.000274085,0,-0.122511485,0.227272727,-0.542447969,5
677,-0.120871591,-0.104250871,0.183767228,0.227272727,-0.541333423,7
678,-0.346169659,-0.330034843,-0.134762634,0,-0.530952774,7
679,-0.099492942,-0.102578397,-0.067381317,0,-0.51060483,7
680,0.227216664,0.222439024,0.232771822,0,-0.479788615,7
681,0.026586268,0.042369338,0.324655436,0,-0.438228896,10
682,-0.02823078,-0.019512195,0.079632466,0,-0.385896038,13
683,0.073180759,0.071916376,0.110260337,0.5,-0.323020179,10
684,0.353844045,0.353449477,0.349157734,0.727272727,-0.250099731,14
685,0.350006852,0.357351916,0.612557427,0.727272727,-0.167904211,11
686,0.251336166,0.254773519,0.355283308,0.5,-0.077471389,20
687,0.342332465,0.338954704,0.110260337,-0.5,0.019901231,25
688,0.317116623,0.330034843,0.398162328,0.227272727,0.122670615,17
689,0.578045772,0.564738676,0.281776417,0.727272727,0.229068065,18
690,0.530903111,0.524041812,0.367534456,1,0.337124777,25
691,0.504042757,0.485017422,0.306278714,0.727272727,0.444703054,21
692,0.471700699,0.4543554,0.398162328,0.5,0.549533215,31
693,0.667397561,0.624947735,0.300153139,0.227272727,0.649256162,32
694,0.819788954,0.769337979,0.202143951,0.727272727,0.741471633,26
695,0.692065232,0.648362369,0.649310873,1,0.823792124,35
696,0.562696999,0.518466899,0.710566616,1,0.893902489,28
697,0.708510347,0.6528223,0.355283308,-0.272727273,0.949625218,37
698,0.764423736,0.710243902,0.594180704,1,0.988991379,41
699,0.403727559,0.365714286,0.379785605,0.727272727,1.010317253,34
700,0.634507332,0.582578397,-0.036753446,0,1.012286625,30
701,0.56379334,0.524041812,0.349157734,0.5,0.994038764,39
702,0.508428121,0.469965157,0.251148545,0.5,0.955262071,39
703,0.24475812,0.215749129,0.067381317,-0.272727273,0.896293409,39
704,0.509524462,0.47554007,-0.024502297,0,0.818223097,34
705,0.590105523,0.540209059,-0.392036753,0.5,0.72300559,30
706,0.151569138,0.122090592,-0.532924962,0,0.613575828,37
707,-0.240920926,-0.249198606,-0.441041348,-0.5,0.493971265,29
708,-0.139509387,-0.162229965,-0.67381317,-0.272727273,0.369459565,26
709,-0.169658764,-0.17728223,-0.58805513,-0.272727273,0.246671984,15
710,-0.175140469,-0.16445993,-0.514548239,-0.772727273,0.133742417,22
711,-0.107339443,-0.131755573,-0.089084293,-0.090615836,0.14971853,15
712,-1.132246129,-1.199163763,-1.212863706,-1,0.055436078,20
713,-0.604357955,-0.60543554,-1.231240429,-1.272727273,-0.019901231,14
714,-0.679457311,-0.695191637,-1.151607963,-1,-0.081593475,10
715,-0.937097437,-1.002369338,-1.108728943,-1.272727273,-0.133838681,21
716,-0.725503632,-0.745365854,-0.955589587,-1.545454545,-0.17985483,14
717,-0.751267644,-0.75261324,-0.998468606,-1.272727273,-0.22199619,14
718,-0.836234069,-0.849616725,-0.863705972,-1,-0.261863966,9
719,-0.70138413,-0.71358885,-1.298621746,-1.545454545,-0.300411281,11
720,-0.6778128,-0.702996515,-0.882082695,-1,-0.338042483,5
721,-1.212827189,-1.272752613,-0.765696784,-0.772727273,-0.374706771,6
722,-0.476086063,-0.466620209,-0.557427259,-1,-0.409986153,7
723,-0.573112238,-0.579790941,-0.710566616,-0.772727273,-0.443177721,11
724,-0.809921886,-0.845156794,-1.078101072,-1,-0.473370257,4
725,-0.796765794,-0.828989547,-0.777947933,-1,-0.499515161,3
726,-0.41578731,-0.434843205,-0.539050536,0,-0.520491706,2
727,-0.832396875,-0.883623693,-0.58805513,-0.5,-0.535166617,6
728,-0.158147184,-0.155540069,-0.453292496,0,-0.542447969,10
729,-0.415239139,-0.416445993,-0.404287902,-0.272727273,-0.541333423,7
730,-0.039194189,-0.03010453,-0.208269525,0,-0.530952774,5
731,-0.11922708,-0.114285714,-0.50229709,0,-0.51060483,3
732,-0.035356996,-0.03902439,-1.029096478,-0.5,-0.479788615,12
733,0.402631218,0.389686411,0.318529862,0,-0.438228896,13
734,0.246950802,0.25533101,0.355283308,0.5,-0.385896038,10
735,0.442099493,0.44543554,0.477794793,0,-0.323020179,13
736,0.369192819,0.377979094,0.434915773,0.5,-0.250099731,13
737,0.429491572,0.433170732,0.483920368,0.227272727,-0.167904211,8
738,0.343976977,0.344529617,0.263399694,0.227272727,-0.077471389,21
739,0.545155543,0.526829268,0.441041348,1,0.019901231,18
740,0.260106893,0.253101045,0.343032159,0.5,0.122670615,8
741,0.565986022,0.536864112,0.355283308,0.5,0.229068065,7
742,0.468411676,0.44989547,0.563552833,0.727272727,0.337124777,20
743,0.378511717,0.37184669,0.741194487,0.727272727,0.444703054,14
744,0.745237769,0.710801394,0.765696784,0.727272727,0.549533215,14
745,0.652048787,0.6271777,0.790199081,1,0.649256162,7
746,0.380156229,0.367944251,0.600306279,0.727272727,0.741471633,14
747,0.72331095,0.664529617,0.75957121,1,0.823792124,10
748,0.795121283,0.724738676,0.612557427,0.727272727,0.893902489,13
749,0.695902426,0.637770035,0.006125574,0.227272727,0.949625218,27
750,0.434425106,0.402508711,0.826952527,0.727272727,0.988991379,13
751,0.476086063,0.443763066,0.45941807,0.727272727,1.010317253,18
752,0.602713444,0.553031359,0.392036753,0.5,1.012286625,16
753,0.331369056,0.302160279,0.45941807,0.5,0.994038764,16
754,0.357681239,0.317212544,0.122511485,0.5,0.955262071,20
755,-0.00520762,-0.027874564,-0.067381317,0,0.896293409,17
756,0.079210635,0.059094077,0.012251149,0.5,0.818223097,4
757,0.067150884,0.042926829,-0.379785605,0.227272727,0.72300559,15
758,-0.733178018,-0.777142857,-0.379785605,0.227272727,0.613575828,8
759,-0.640537207,-0.66620209,-0.67381317,-0.772727273,0.493971265,6
760,-0.81485542,-0.847944251,-0.882082695,-1,0.369459565,12
761,-0.080855146,-0.075818815,-0.404287902,0,0.246671984,15
762,0.121419762,0.114843205,-0.416539051,0,0.133742417,11
763,-0.107339443,-0.131755573,-0.089084293,-0.090615836,0.040452126,10
764,-0.986432781,-1.044181185,-0.955589587,-0.772727273,0.14971853,15
765,-0.686583527,-0.694634146,-0.863705972,-0.272727273,0.055436078,17
766,-0.445388516,-0.444320557,-0.851454824,-0.5,-0.019901231,7
767,-1.051665068,-1.145087108,-1.482388974,-2.272727273,-0.081593475,7
768,-1.175003426,-1.2671777,-1.500765697,-1.545454545,-0.133838681,8
769,-1.71495135,-1.943414634,-1.672281776,-1.545454545,-0.17985483,9
770,-1.54447033,-1.720975609,-1.629402757,-1.772727273,-0.22199619,12
771,-1.377826504,-1.507456446,-1.169984686,-0.5,-0.261863966,12
772,-0.798958476,-0.847944251,-0.937212864,-1.272727273,-0.300411281,5
773,-0.624640263,-0.654494773,-0.514548239,-1.272727273,-0.338042483,4
774,-0.978210223,-1.038606271,-0.58805513,-1.272727273,-0.374706771,11
775,-0.830204193,-0.870243902,-0.349157734,-1.272727273,-0.409986153,4
776,-0.402631218,-0.391358885,0.116385911,-0.272727273,-0.443177721,5
777,-0.202548993,-0.202369338,0.036753446,-0.272727273,-0.473370257,7
778,-0.198163629,-0.195121951,0.079632466,0,-0.499515161,1
779,0.08578868,0.078606272,0.410413476,-0.272727273,-0.520491706,1
780,0.050705769,0.035679443,-0.183767228,0,-0.535166617,4
781,0.050157599,0.041811847,0.067381317,0.227272727,-0.542447969,2
782,-0.061121009,-0.057421603,0.036753446,0.227272727,-0.541333423,6
783,0.268877621,0.245296167,-0.404287902,-0.272727273,-0.530952774,3
784,0.634507332,0.566968641,0.50229709,0.5,-0.51060483,4
785,0.911333425,0.839581882,0.698315467,1,-0.479788615,10
786,0.511717144,0.48445993,0.649310873,0.727272727,-0.438228896,12
787,0.459092778,0.42815331,0.12863706,0.5,-0.385896038,21
788,0.847745649,0.784947735,1.206738132,1,-0.323020179,26
789,0.772646293,0.728641115,0.784073507,0.727272727,-0.250099731,21
790,0.787995066,0.74815331,0.777947933,1,-0.167904211,30
791,0.643278059,0.605993031,0.526799387,0.727272727,-0.077471389,45
792,0.63286282,0.598745644,0.50229709,0.5,0.019901231,56
793,0.875702343,0.832334495,0.735068913,0.5,0.122670615,75
794,0.767164588,0.719721254,0.741194487,1,0.229068065,83
795,0.808277374,0.749268293,0.967840735,1.272727273,0.337124777,82
796,0.724407291,0.679581882,0.906584992,1.272727273,0.444703054,126
797,0.515006167,0.486132404,0.306278714,0,0.549533215,119
